filename.meta,filename,language,modelLanguage
368992609.meta.json,368992609.json,en,bpmn20
815617291.meta.json,815617291.json,en,bpmn20
815809779.meta.json,815809779.json,de,bpmn20
81582268.meta.json,81582268.json,en,bpmn11
815863157.meta.json,815863157.json,en,bpmn11
815866247.meta.json,815866247.json,no,bpmn20
815871926.meta.json,815871926.json,en,bpmn20
2060822232.meta.json,2060822232.json,en,bpmn20
2060846422.meta.json,2060846422.json,ru,bpmn20
2060876815.meta.json,2060876815.json,en,bpmn20
2060999713.meta.json,2060999713.json,en,petrinet
2061095221.meta.json,2061095221.json,en,bpmn11
2061099024.meta.json,2061099024.json,de,bpmn20
206128346.meta.json,206128346.json,en,bpmn20
572027320.meta.json,572027320.json,hu,bpmn20
572047898.meta.json,572047898.json,en,epc
572074318.meta.json,572074318.json,en,bpmn11
572104331.meta.json,572104331.json,de,bpmn20
572182698.meta.json,572182698.json,en,bpmn20
572213655.meta.json,572213655.json,de,bpmn20
101435818.meta.json,101435818.json,en,bpmn20
1014400473.meta.json,1014400473.json,en,epc
1014461262.meta.json,1014461262.json,en,bpmn20
101448686.meta.json,101448686.json,hu,bpmn20conversation
1014493322.meta.json,1014493322.json,en,epc
1014602753.meta.json,1014602753.json,de,bpmn20
2065595972.meta.json,2065595972.json,de,bpmn20
2065648213.meta.json,2065648213.json,en,bpmn20
2065678488.meta.json,2065678488.json,hu,bpmn11
2065704614.meta.json,2065704614.json,ru,epc
2065706000.meta.json,2065706000.json,undetermined language,bpmn20
2065846965.meta.json,2065846965.json,en,bpmn20
207391258.meta.json,207391258.json,de,processmap
207393450.meta.json,207393450.json,en,bpmn20
2074002292.meta.json,2074002292.json,en,bpmn20
2074044356.meta.json,2074044356.json,de,processmap
2074101631.meta.json,2074101631.json,en,bpmn20
2074138349.meta.json,2074138349.json,en,bpmn20
741181250.meta.json,741181250.json,en,bpmn20
741223298.meta.json,741223298.json,en,organigram
741275096.meta.json,741275096.json,en,bpmn20
741275952.meta.json,741275952.json,de,processmap
741341419.meta.json,741341419.json,en,epc
741365722.meta.json,741365722.json,de,organigram
741456676.meta.json,741456676.json,en,epc
1757321260.meta.json,1757321260.json,it,UML22Class
1757436404.meta.json,1757436404.json,en,bpmn11
1757540025.meta.json,1757540025.json,de,bpmn11
1757577684.meta.json,1757577684.json,de,bpmn20
1757683305.meta.json,1757683305.json,en,bpmn11
301571495.meta.json,301571495.json,de,bpmn20
30160621.meta.json,30160621.json,en,bpmn20
301825721.meta.json,301825721.json,hr,bpmn11
301847835.meta.json,301847835.json,de,epc
301879948.meta.json,301879948.json,en,epc
301933021.meta.json,301933021.json,en,processmap
301973646.meta.json,301973646.json,hr,bpmn11
302002816.meta.json,302002816.json,en,bpmn20
1699504363.meta.json,1699504363.json,el,bpmn20
1699740638.meta.json,1699740638.json,en,bpmn11
1699852581.meta.json,1699852581.json,fr,bpmn20
1699909157.meta.json,1699909157.json,en,bpmn20
1700062808.meta.json,1700062808.json,en,bpmn20
1700107372.meta.json,1700107372.json,de,bpmn20
1041300068.meta.json,1041300068.json,de,petrinet
1041470485.meta.json,1041470485.json,de,bpmn20
1041534858.meta.json,1041534858.json,en,epc
1041729393.meta.json,1041729393.json,de,bpmn20
1041827841.meta.json,1041827841.json,de,bpmn20
1041945799.meta.json,1041945799.json,en,epc
1965382192.meta.json,1965382192.json,en,bpmn20
1965394591.meta.json,1965394591.json,en,epc
1965449266.meta.json,1965449266.json,de,bpmn20
1965494917.meta.json,1965494917.json,en,epc
1965498777.meta.json,1965498777.json,de,bpmn20
1965555917.meta.json,1965555917.json,es,bpmn20
1140601192.meta.json,1140601192.json,hr,bpmn11
1140736464.meta.json,1140736464.json,de,bpmn20conversation
1140849044.meta.json,1140849044.json,de,bpmn20
1140884619.meta.json,1140884619.json,en,processmap
1141096290.meta.json,1141096290.json,de,bpmn20conversation
1141112063.meta.json,1141112063.json,en,bpmn20
1149738641.meta.json,1149738641.json,de,bpmn20
1150553043.meta.json,1150553043.json,en,bpmn20
1150785287.meta.json,1150785287.json,en,bpmn20
1153597394.meta.json,1153597394.json,en,epc
1154898765.meta.json,1154898765.json,en,bpmn20
1155376490.meta.json,1155376490.json,de,epc
1156160156.meta.json,1156160156.json,de,bpmn20
446855909.meta.json,446855909.json,en,bpmn20
446963743.meta.json,446963743.json,en,bpmn20
4470169.meta.json,4470169.json,ru,bpmn20
447054582.meta.json,447054582.json,en,bpmn20
44720668.meta.json,44720668.json,en,epc
447230522.meta.json,447230522.json,en,bpmn20
2069628563.meta.json,2069628563.json,de,organigram
2069733382.meta.json,2069733382.json,en,bpmn20
2069786637.meta.json,2069786637.json,en,bpmn20
2069808495.meta.json,2069808495.json,de,bpmn20
2069810486.meta.json,2069810486.json,hu,bpmn20conversation
2069950890.meta.json,2069950890.json,en,bpmn20
690389576.meta.json,690389576.json,en,bpmn20
69039976.meta.json,69039976.json,de,bpmn11
690427863.meta.json,690427863.json,hu,bpmn20
69042892.meta.json,69042892.json,hu,bpmn20
690520301.meta.json,690520301.json,sv,bpmn20
690649273.meta.json,690649273.json,de,processmap
690737690.meta.json,690737690.json,de,epc
448852684.meta.json,448852684.json,hu,processmap
448961587.meta.json,448961587.json,pt,bpmn11
448990271.meta.json,448990271.json,de,bpmn20
449001947.meta.json,449001947.json,de,bpmn20
449028117.meta.json,449028117.json,en,organigram
449089911.meta.json,449089911.json,en,bpmn20
449199000.meta.json,449199000.json,en,epc
426890023.meta.json,426890023.json,de,bpmn20
426917047.meta.json,426917047.json,en,bpmn20
42693088.meta.json,42693088.json,en,bpmn20
426941458.meta.json,426941458.json,en,bpmn20
426947723.meta.json,426947723.json,de,epc
426969891.meta.json,426969891.json,en,bpmn20conversation
2113635400.meta.json,2113635400.json,en,epc
2113665989.meta.json,2113665989.json,en,epc
2113750283.meta.json,2113750283.json,de,organigram
2113898098.meta.json,2113898098.json,de,bpmn20
2113910691.meta.json,2113910691.json,en,epc
743886942.meta.json,743886942.json,en,bpmn20
744096277.meta.json,744096277.json,hu,petrinet
744172074.meta.json,744172074.json,de,bpmn20
744189274.meta.json,744189274.json,en,epc
744292905.meta.json,744292905.json,fr,bpmn20
744354585.meta.json,744354585.json,en,bpmn20
1419816805.meta.json,1419816805.json,de,bpmn20
1419838693.meta.json,1419838693.json,de,bpmn20
1419894457.meta.json,1419894457.json,en,bpmn20
142001516.meta.json,142001516.json,de,bpmn20
1420039379.meta.json,1420039379.json,en,bpmn20
14200638.meta.json,14200638.json,cs,bpmn20
769714121.meta.json,769714121.json,no,bpmn20
769729998.meta.json,769729998.json,en,UMLUseCase
76976108.meta.json,76976108.json,en,bpmn20
769784407.meta.json,769784407.json,en,bpmn20
769996026.meta.json,769996026.json,en,bpmn20
770037945.meta.json,770037945.json,en,bpmn20
770087206.meta.json,770087206.json,en,bpmn20
147592105.meta.json,147592105.json,en,bpmn20
1475936550.meta.json,1475936550.json,de,epc
1476154153.meta.json,1476154153.json,en,petrinet
1476197022.meta.json,1476197022.json,en,bpmn20
1476257169.meta.json,1476257169.json,en,organigram
1476473696.meta.json,1476473696.json,en,bpmn11
1286967594.meta.json,1286967594.json,de,bpmn20
1287019269.meta.json,1287019269.json,es,bpmn20
1287027188.meta.json,1287027188.json,fr,bpmn11
1287027849.meta.json,1287027849.json,en,bpmn20
1287069442.meta.json,1287069442.json,undetermined language,bpmn20
1287075168.meta.json,1287075168.json,undetermined language,bpmn20
976456103.meta.json,976456103.json,hr,bpmn20
976474840.meta.json,976474840.json,en,bpmn20
976542864.meta.json,976542864.json,en,epc
976611712.meta.json,976611712.json,hu,bpmn20
976637493.meta.json,976637493.json,fr,bpmn20
976662938.meta.json,976662938.json,en,bpmn20
1141346220.meta.json,1141346220.json,de,bpmn20
1141384470.meta.json,1141384470.json,de,bpmn20
1141411411.meta.json,1141411411.json,en,bpmn20
1141443548.meta.json,1141443548.json,cs,bpmn20
114150965.meta.json,114150965.json,en,bpmn11
253120764.meta.json,253120764.json,de,bpmn20
253137806.meta.json,253137806.json,es,bpmn20
253380195.meta.json,253380195.json,en,bpmn20
253570590.meta.json,253570590.json,de,bpmn20
253717294.meta.json,253717294.json,de,epc
253717908.meta.json,253717908.json,en,bpmn20
643354115.meta.json,643354115.json,de,bpmn20
643360587.meta.json,643360587.json,en,epc
643374126.meta.json,643374126.json,de,epc
643475489.meta.json,643475489.json,en,bpmn20
643528173.meta.json,643528173.json,es,bpmn20choreography
643585206.meta.json,643585206.json,de,bpmn20
643726419.meta.json,643726419.json,hr,epc
1752278009.meta.json,1752278009.json,en,bpmn20
1752363990.meta.json,1752363990.json,en,bpmn20
1752429106.meta.json,1752429106.json,en,bpmn11
1752493383.meta.json,1752493383.json,hu,organigram
1752537825.meta.json,1752537825.json,de,bpmn20
1752584430.meta.json,1752584430.json,en,bpmn20
789343547.meta.json,789343547.json,en,bpmn20
789355998.meta.json,789355998.json,en,bpmn11
78955713.meta.json,78955713.json,hu,bpmn20
789572154.meta.json,789572154.json,de,bpmn20
789611605.meta.json,789611605.json,de,bpmn20
789751901.meta.json,789751901.json,en,bpmn20
1886366404.meta.json,1886366404.json,hr,bpmn20
1886400249.meta.json,1886400249.json,de,bpmn20
1886425733.meta.json,1886425733.json,en,UMLUseCase
1886438275.meta.json,1886438275.json,en,processmap
1886509444.meta.json,1886509444.json,en,processmap
1185652261.meta.json,1185652261.json,en,bpmn20
1185678351.meta.json,1185678351.json,hu,epc
1185738106.meta.json,1185738106.json,de,bpmn20
1185943554.meta.json,1185943554.json,de,processmap
1186029787.meta.json,1186029787.json,en,bpmn20
1186276773.meta.json,1186276773.json,en,epc
1295821740.meta.json,1295821740.json,de,bpmn20
1295872844.meta.json,1295872844.json,en,bpmn20
129589600.meta.json,129589600.json,en,bpmn20
1296048821.meta.json,1296048821.json,es,bpmn20
1296162645.meta.json,1296162645.json,hu,bpmn20
1296173451.meta.json,1296173451.json,de,bpmn20
518403130.meta.json,518403130.json,en,epc
518405156.meta.json,518405156.json,hu,bpmn20
518489541.meta.json,518489541.json,en,bpmn20choreography
518636962.meta.json,518636962.json,en,bpmn20
518656039.meta.json,518656039.json,de,bpmn11
518773746.meta.json,518773746.json,de,bpmn11
29832967.meta.json,29832967.json,en,epc
298349611.meta.json,298349611.json,en,bpmn20
298361231.meta.json,298361231.json,en,bpmn20
298385199.meta.json,298385199.json,en,bpmn20
298551572.meta.json,298551572.json,en,bpmn20
298565978.meta.json,298565978.json,it,bpmn20
298567169.meta.json,298567169.json,cs,bpmn20
351343546.meta.json,351343546.json,hr,bpmn20
351357142.meta.json,351357142.json,en,bpmn20
351410993.meta.json,351410993.json,it,UML22Class
351477034.meta.json,351477034.json,undetermined language,bpmn20
351491400.meta.json,351491400.json,de,bpmn20
351542336.meta.json,351542336.json,en,bpmn20
1081467246.meta.json,1081467246.json,sw,UML22Class
1081477493.meta.json,1081477493.json,de,bpmn20
1081482829.meta.json,1081482829.json,de,bpmn20
1081503149.meta.json,1081503149.json,en,bpmn20
1081511532.meta.json,1081511532.json,en,bpmn20
1081621357.meta.json,1081621357.json,hu,processmap
786867926.meta.json,786867926.json,en,bpmn20
786932389.meta.json,786932389.json,en,bpmn20
78693241.meta.json,78693241.json,en,epc
78697644.meta.json,78697644.json,es,bpmn20
7869962.meta.json,7869962.json,en,epc
787087443.meta.json,787087443.json,de,bpmn20
787095398.meta.json,787095398.json,en,bpmn11
1543673816.meta.json,1543673816.json,de,bpmn20
1543808502.meta.json,1543808502.json,en,bpmn20
1543821372.meta.json,1543821372.json,en,bpmn20
1543964221.meta.json,1543964221.json,en,epc
1544046396.meta.json,1544046396.json,en,bpmn20
1544057234.meta.json,1544057234.json,hu,processmap
1594486427.meta.json,1594486427.json,en,bpmn20
1594627743.meta.json,1594627743.json,en,epc
1594660153.meta.json,1594660153.json,en,bpmn20
1594684037.meta.json,1594684037.json,de,bpmn20
1595034264.meta.json,1595034264.json,en,bpmn20
1595127341.meta.json,1595127341.json,en,epc
1595274337.meta.json,1595274337.json,en,bpmn11
738014791.meta.json,738014791.json,de,processmap
738352550.meta.json,738352550.json,en,bpmn20
738368333.meta.json,738368333.json,de,bpmn11
738602873.meta.json,738602873.json,en,epc
738733851.meta.json,738733851.json,pl,bpmn20
738753550.meta.json,738753550.json,en,bpmn20
1698047119.meta.json,1698047119.json,de,bpmn11
1698068337.meta.json,1698068337.json,en,bpmn20
1698070163.meta.json,1698070163.json,en,bpmn11
1698073827.meta.json,1698073827.json,en,epc
1698096812.meta.json,1698096812.json,en,bpmn20
1698107265.meta.json,1698107265.json,hu,bpmn20
334150556.meta.json,334150556.json,en,bpmn20
334184275.meta.json,334184275.json,en,bpmn20
334223443.meta.json,334223443.json,en,bpmn20
33424432.meta.json,33424432.json,en,bpmn11
334287829.meta.json,334287829.json,fr,bpmn20
334432505.meta.json,334432505.json,en,bpmn20choreography
334467393.meta.json,334467393.json,en,epc
625674982.meta.json,625674982.json,de,bpmn20
625705587.meta.json,625705587.json,en,bpmn20
625708654.meta.json,625708654.json,en,bpmn20
625740056.meta.json,625740056.json,de,UML22Class
625756539.meta.json,625756539.json,en,bpmn11
625793130.meta.json,625793130.json,en,bpmn20
1067100888.meta.json,1067100888.json,de,bpmn20
1067168783.meta.json,1067168783.json,en,bpmn20
1067267784.meta.json,1067267784.json,de,bpmn20
1067321959.meta.json,1067321959.json,es,processmap
1067335701.meta.json,1067335701.json,en,bpmn20
1067397903.meta.json,1067397903.json,de,bpmn20
50070842.meta.json,50070842.json,en,bpmn20conversation
500709838.meta.json,500709838.json,sv,bpmn20
500713046.meta.json,500713046.json,en,epc
500894528.meta.json,500894528.json,en,bpmn20
501008585.meta.json,501008585.json,hu,bpmn20
501035643.meta.json,501035643.json,hr,bpmn20
82675156.meta.json,82675156.json,en,processmap
826816896.meta.json,826816896.json,en,bpmn11
826820745.meta.json,826820745.json,hu,bpmn20conversation
826824417.meta.json,826824417.json,de,bpmn20
826970467.meta.json,826970467.json,en,bpmn11
826992839.meta.json,826992839.json,en,bpmn20
1969011447.meta.json,1969011447.json,en,bpmn11
1969277390.meta.json,1969277390.json,de,bpmn20
1969322802.meta.json,1969322802.json,es,bpmn20
1969513672.meta.json,1969513672.json,en,bpmn20
1969532296.meta.json,1969532296.json,en,bpmn20
1969555286.meta.json,1969555286.json,en,bpmn20
295432853.meta.json,295432853.json,en,bpmn20
295437199.meta.json,295437199.json,en,bpmn20
295495015.meta.json,295495015.json,de,epc
295594132.meta.json,295594132.json,de,bpmn20
29560600.meta.json,29560600.json,en,bpmn20conversation
295726087.meta.json,295726087.json,de,bpmn20
295763151.meta.json,295763151.json,de,bpmn11
1194422858.meta.json,1194422858.json,en,epc
1194431567.meta.json,1194431567.json,de,epc
1194463540.meta.json,1194463540.json,en,bpmn20
1194546694.meta.json,1194546694.json,de,bpmn20
1194674976.meta.json,1194674976.json,de,bpmn20
1194708094.meta.json,1194708094.json,en,bpmn20
624898375.meta.json,624898375.json,it,bpmn11
624921155.meta.json,624921155.json,de,bpmn20
625067191.meta.json,625067191.json,en,bpmn20
625088886.meta.json,625088886.json,undetermined language,bpmn20
625101581.meta.json,625101581.json,en,bpmn20
625104701.meta.json,625104701.json,de,bpmn20
579281395.meta.json,579281395.json,de,bpmn20
579281877.meta.json,579281877.json,de,bpmn20
579338533.meta.json,579338533.json,en,bpmn20
57940677.meta.json,57940677.json,en,epc
579426344.meta.json,579426344.json,de,bpmn20
579482822.meta.json,579482822.json,en,bpmn20
579537324.meta.json,579537324.json,en,bpmn20
675183859.meta.json,675183859.json,en,bpmn20
67528240.meta.json,67528240.json,en,bpmn20
675322106.meta.json,675322106.json,de,bpmn20
675336586.meta.json,675336586.json,de,bpmn20
675348834.meta.json,675348834.json,en,petrinet
67537081.meta.json,67537081.json,de,bpmn20
2046091898.meta.json,2046091898.json,en,epc
2046450688.meta.json,2046450688.json,en,bpmn20
204662039.meta.json,204662039.json,cs,bpmn20
2046731886.meta.json,2046731886.json,en,bpmn20
2046765793.meta.json,2046765793.json,en,bpmn20
204680119.meta.json,204680119.json,bg,organigram
1146504808.meta.json,1146504808.json,en,bpmn20
1146515276.meta.json,1146515276.json,pl,bpmn20
1146777053.meta.json,1146777053.json,en,bpmn20
1146863903.meta.json,1146863903.json,en,bpmn20
1146869378.meta.json,1146869378.json,en,processmap
1146876404.meta.json,1146876404.json,de,bpmn11
1875343515.meta.json,1875343515.json,en,epc
1875439469.meta.json,1875439469.json,en,epc
1875604093.meta.json,1875604093.json,en,epc
1875649366.meta.json,1875649366.json,en,bpmn20
1875882924.meta.json,1875882924.json,en,bpmn20
1875937341.meta.json,1875937341.json,en,organigram
1984823117.meta.json,1984823117.json,en,bpmn20
1984913510.meta.json,1984913510.json,en,bpmn20
198497389.meta.json,198497389.json,en,bpmn20
1985009453.meta.json,1985009453.json,de,epc
1985250561.meta.json,1985250561.json,de,bpmn11
1985386822.meta.json,1985386822.json,en,bpmn11
232143808.meta.json,232143808.json,de,bpmn20
232167851.meta.json,232167851.json,de,bpmn20
232178186.meta.json,232178186.json,de,bpmn20
232199131.meta.json,232199131.json,de,bpmn20
232261913.meta.json,232261913.json,de,bpmn20
232275014.meta.json,232275014.json,sv,bpmn20
1696311478.meta.json,1696311478.json,de,epc
1696430377.meta.json,1696430377.json,undetermined language,bpmn20
1696527448.meta.json,1696527448.json,en,processmap
1696541892.meta.json,1696541892.json,de,epc
1696600503.meta.json,1696600503.json,de,UML22Class
1696630741.meta.json,1696630741.json,en,bpmn20
1918099677.meta.json,1918099677.json,en,bpmn20
1918211341.meta.json,1918211341.json,de,bpmn20
1918362412.meta.json,1918362412.json,en,bpmn20
1918431936.meta.json,1918431936.json,en,bpmn20
